DOMAINPRODUCTGROUP,COUNTRY,PERIOD,REPORTINGCHANNEL,BRAND,Item,AIRPLAY,GOOGLECAST/HOME,CONSUMP STANDBY,CONSUMPTION W,CURVED SCREEN,DISPLAY TECHNOL,HD TYPES,LED,RESOLUTION,SCREEN FORMAT,Signal Source,HDMI STANDARD,SIZE/INCH,Smart TV,SMART TV UI,HDR & DOLBY VIS,OPERATING SYST.,DTSX/DOLATMOS,DTSVIX/DOLHEIVI,GPU SYNC,MINILED BACKLIT,OLED/QLED,SERIES,SMART CONNECT,VERTICAL FREQ.,VRR,WCG,FirstActivity,POSType/Channel,SALES UNITS,SALES VALUE EUR,SALES VALUE SAR,PRICE EUR,PRICE SAR,UNW. AVG. DISTRIBUTION SELLING,WGT. AVG. DISTRIBUTION SELLING
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,GOLDTEC,GT50W4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,DECEMBER 2022,TECSUPERSTORES + EL. CHAINS,44,11431,46925,260,1066,2.2,3.9
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,KMC,KMC55US21,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,55,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,MARCH 2022,TECSUPERSTORES + EL. CHAINS,4,1157,4635,289,1159,0.9,0.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,DANSAT,DTD65BU,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,65,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,NOVEMBER 2022,TECSUPERSTORES + EL. CHAINS,42,17638,70686,420,1683,1.3,2.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,DANSAT,DTD65BU,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,65,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,NOVEMBER 2022,TECSUPERSTORES + EL. CHAINS,9.95,4376,17964,440,1805,1,1.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,N.A.,N.A.,NO WCG,APRIL 2022,TECSUPERSTORES + EL. CHAINS,182,78840,315950,433,1736,2.4,5.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,70,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,N.A.,N.A.,NO WCG,JUNE 2022,TECSUPERSTORES + EL. CHAINS,15,7782,31185,519,2079,1.6,4.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,N.A.,N.A.,NO WCG,JUNE 2022,TECSUPERSTORES + EL. CHAINS,13,9530,38191,733,2938,1.6,3.9
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,82,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,N.A.,N.A.,NO WCG,OCTOBER 2022,TECSUPERSTORES + EL. CHAINS,2,2395,9598,1198,4799,0.4,1.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,KMC,K22M50262S,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JULY 2022,TECSUPERSTORES + EL. CHAINS,8,1607,6440,201,805,0.2,0.2
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,NADCO,NC-50T4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,APRIL 2022,TECSUPERSTORES + EL. CHAINS,20.8998,5392,22136,258,1059,0.3,1.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,DANSAT,DTD5522BU,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,55,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,12,4043,16201,337,1350,0.4,1.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,GOLDTEC,GT 65Q4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JANUARY 2021,TECSUPERSTORES + EL. CHAINS,27,11094,44459,411,1647,1.8,2.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,GOLDTEC,GT 50Q4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JANUARY 2021,TECSUPERSTORES + EL. CHAINS,18,4772,19123,265,1062,1.8,2.4
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,KMC,KMC65US22,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JUNE 2022,TECSUPERSTORES + EL. CHAINS,3,1112,4455,371,1485,0.4,0.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,GOLDTEC,GT 50Q4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JANUARY 2021,TECSUPERSTORES + EL. CHAINS,1,191,786,191,786,0.3,0.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,GOLDTEC,GT 65Q4K,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,JANUARY 2021,TECSUPERSTORES + EL. CHAINS,1,341,1399,341,1399,0.3,0.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAHM,SHM-65LKGS,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,13,4321,17739,332,1365,2.1,0.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,75P636,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,NOVEMBER 2023,TECSUPERSTORES + EL. CHAINS,11.0132,6778,27822,615,2526,3.1,17.7
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,KMC,KMC50US20,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,8,1935,7755,242,969,0.4,0.2
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,MIRAL,MLED-50,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,42,13631,54627,325,1301,3.1,1.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,NIKAI,UHD50SLED2,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,N.A.,N.A.,NO WCG,NOVEMBER 2022,TECSUPERSTORES + EL. CHAINS,2,519,2078,259,1039,0.2,0
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,50P617,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,OCTOBER 2020,TECSUPERSTORES + EL. CHAINS,85,20403,81764,240,962,3.8,2.4
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SHARP,60CK1X,NO AIRPLAY,,UNKNOWN,185,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,60,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,NOVEMBER 2020,TECSUPERSTORES + EL. CHAINS,7,3317,13293,474,1899,1.3,3.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SHARP,60CK1X,NO AIRPLAY,,UNKNOWN,185,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,60,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,NOVEMBER 2020,TECSUPERSTORES + EL. CHAINS,11.36,5004,20542,440,1808,0.5,1.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SHARP,70CK3X,NO AIRPLAY,,UNKNOWN,225,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,70,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,SEPTEMBER 2021,TECSUPERSTORES + EL. CHAINS,18,12906,51721,717,2873,3.1,3.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SHARP,70CK3X,NO AIRPLAY,,UNKNOWN,225,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,70,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,SEPTEMBER 2021,TECSUPERSTORES + EL. CHAINS,2,1376,5650,688,2825,0.5,0
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HISENSE,50E6G,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,50,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2022,TECSUPERSTORES + EL. CHAINS,4,1305,5231,326,1308,0.4,0.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HISENSE,50E6G,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,50,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2022,TECSUPERSTORES + EL. CHAINS,21,5185,21283,247,1013,1.3,0.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HISENSE,55E6G,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,55,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2022,TECSUPERSTORES + EL. CHAINS,20,8050,32262,403,1613,1.1,0.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HISENSE,55E6G,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,55,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2022,TECSUPERSTORES + EL. CHAINS,1,261,1072,261,1072,0.3,0.2
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HISENSE,65E6G,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,65,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2022,TECSUPERSTORES + EL. CHAINS,13,6852,27460,527,2112,0.2,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,TRADE MODEL,NO AIRPLAY,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,NOVEMBER 2021,TECSUPERSTORES + EL. CHAINS,-19,-8202,-32869,432,1730,,
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HAIER,H50K6UG,NO AIRPLAY,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,NOVEMBER 2021,TECSUPERSTORES + EL. CHAINS,4.6906,1256,5155,268,1099,0.3,0
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,H55K6UG,NO AIRPLAY,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2023,TECSUPERSTORES + EL. CHAINS,244,82526,330722,338,1355,2.4,16.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HAIER,H55K6UG,NO AIRPLAY,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2023,TECSUPERSTORES + EL. CHAINS,80.0719,25898,106314,323,1328,3.1,17.8
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,TRADE MODEL,NO AIRPLAY,,0.5,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,OCTOBER 2021,TECSUPERSTORES + EL. CHAINS,-1,-421,-1689,421,1689,,
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,LE50K6600UG,NO AIRPLAY,,UNKNOWN,120,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,DECEMBER 2020,TECSUPERSTORES + EL. CHAINS,3,848,3397,283,1132,0.7,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,LE55K6500UG,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,HDMI 2.0,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,4,1527,6120,382,1530,0.4,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,50SUC8300,NO AIRPLAY,,0.49,120,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,OCTOBER 2020,TECSUPERSTORES + EL. CHAINS,17.44,5594,22420,321,1286,6.7,21.6
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,50SUC8300,NO AIRPLAY,,0.49,120,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,50,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,OCTOBER 2020,TECSUPERSTORES + EL. CHAINS,1,195,800,195,800,0.3,0.2
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,55SUC8300,NO AIRPLAY,,0.49,150,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,55,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,36.44,12533,50227,344,1378,6.2,20.9
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,58SUC8300,NO AIRPLAY,,0.49,150,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,58,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,7,2814,11276,402,1611,3.8,20.4
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,65SUC9300,NO AIRPLAY,,0.49,200,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,65,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,DECEMBER 2020,TECSUPERSTORES + EL. CHAINS,86,43400,173927,505,2022,4.2,20
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,65SUC8300,NO AIRPLAY,,0.49,200,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,65,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,32,16479,66039,515,2064,3.1,6.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,65SUC8300,NO AIRPLAY,,0.49,200,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,65,SMART TV,ANDR/GOOGLE TV,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,1,502,2060,502,2060,0.3,0.8
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,H55K5UG,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-S,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,163,67338,269855,413,1656,8,23.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HAIER,H55K5UG,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-S,HDMI 2.1,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,69.128,22287,91492,322,1324,7.6,29.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HAIER,H58K5UG,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-S,HDMI 2.1,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,AUGUST 2022,TECSUPERSTORES + EL. CHAINS,378,164305,658453,435,1742,13.1,38.2
